Incidence Rate Report for United States by County

"Ovary, 2011-2015"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Portage County, Wisconsin(6,10)",55097,***,* ,*, *,3 or fewer,*,*,*,*
"Posey County, Indiana(6,10)",18129,***,* ,*, *,3 or fewer,*,*,*,*
"Potter County, Pennsylvania(6,10)",42105,***,* ,*, *,3 or fewer,*,*,*,*
"Potter County, South Dakota(6,10)",46107,***,* ,*, *,3 or fewer,*,*,*,*
"Powder River County, Montana(6,10)",30075,***,* ,*, *,3 or fewer,*,*,*,*
"Powell County, Kentucky(7)",21197,***,* ,*, *,3 or fewer,*,*,*,*
"Powell County, Montana(6,10)",30077,***,* ,*, *,3 or fewer,*,*,*,*
"Power County, Idaho(6,10)",16077,***,* ,*, *,3 or fewer,*,*,*,*
"Poweshiek County, Iowa(7)",19157,***,* ,*, *,3 or fewer,*,*,*,*
"Powhatan County, Virginia(6,10)",51145,***,* ,*, *,3 or fewer,*,*,*,*
"Prairie County, Arkansas(6,10)",05117,***,* ,*, *,3 or fewer,*,*,*,*
"Prairie County, Montana(6,10)",30079,***,* ,*, *,3 or fewer,*,*,*,*
"Prentiss County, Mississippi(6,10)",28117,***,* ,*, *,3 or fewer,*,*,*,*
"Presidio County, Texas(6,10)",48377,***,* ,*, *,3 or fewer,*,*,*,*
"Presque Isle County, Michigan(6,10)",26141,***,* ,*, *,3 or fewer,*,*,*,*
"Preston County, West Virginia(6,10)",54077,***,* ,*, *,3 or fewer,*,*,*,*
"Price County, Wisconsin(6,10)",55099,***,* ,*, *,3 or fewer,*,*,*,*
"Prince Edward County, Virginia(6,10)",51147,***,* ,*, *,3 or fewer,*,*,*,*
"Prince George County, Virginia(6,10)",51149,***,* ,*, *,3 or fewer,*,*,*,*
"Prince of Wales-Outer Ketchikan, Alaska(6,10)",02201,***,* ,*, *,3 or fewer,*,*,*,*
"Prowers County, Colorado(6,10)",08099,***,* ,*, *,3 or fewer,*,*,*,*
"Pulaski County, Georgia(7)",13235,***,* ,*, *,3 or fewer,*,*,*,*
"Pulaski County, Illinois(6,10)",17153,***,* ,*, *,3 or fewer,*,*,*,*
"Pulaski County, Indiana(6,10)",18131,***,* ,*, *,3 or fewer,*,*,*,*
"Pulaski County, Missouri(6,10)",29169,***,* ,*, *,3 or fewer,*,*,*,*
"Pushmataha County, Oklahoma(6,10)",40127,***,* ,*, *,3 or fewer,*,*,*,*
"Putnam County, Georgia(7)",13237,***,* ,*, *,3 or fewer,*,*,*,*
"Putnam County, Illinois(6,10)",17155,***,* ,*, *,3 or fewer,*,*,*,*
"Putnam County, Indiana(6,10)",18133,***,* ,*, *,3 or fewer,*,*,*,*
"Putnam County, Missouri(6,10)",29171,***,* ,*, *,3 or fewer,*,*,*,*
"Quay County, New Mexico(7)",35037,***,* ,*, *,3 or fewer,*,*,*,*
"Quitman County, Georgia(7)",13239,***,* ,*, *,3 or fewer,*,*,*,*
"Quitman County, Mississippi(6,10)",28119,***,* ,*, *,3 or fewer,*,*,*,*
"Rabun County, Georgia(7)",13241,***,* ,*, *,3 or fewer,*,*,*,*
"Radford City, Virginia(6,10)",51750,***,* ,*, *,3 or fewer,*,*,*,*
"Rains County, Texas(6,10)",48379,***,* ,*, *,3 or fewer,*,*,*,*
"Ralls County, Missouri(6,10)",29173,***,* ,*, *,3 or fewer,*,*,*,*
"Ramsey County, North Dakota(6,10)",38071,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County, Alabama(6,10)",01111,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County, Arkansas(6,10)",05121,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County, Georgia(7)",13243,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County, Illinois(6,10)",17157,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County, Indiana(6,10)",18135,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County, Missouri(6,10)",29175,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County, West Virginia(6,10)",54083,***,* ,*, *,3 or fewer,*,*,*,*
"Ransom County, North Dakota(6,10)",38073,***,* ,*, *,3 or fewer,*,*,*,*
"Rappahannock County, Virginia(6,10)",51157,***,* ,*, *,3 or fewer,*,*,*,*
"Ray County, Missouri(6,10)",29177,***,* ,*, *,3 or fewer,*,*,*,*
"Reagan County, Texas(6,10)",48383,***,* ,*, *,3 or fewer,*,*,*,*
"Real County, Texas(6,10)",48385,***,* ,*, *,3 or fewer,*,*,*,*
"Red River County, Texas(6,10)",48387,***,* ,*, *,3 or fewer,*,*,*,*
"Red River Parish, Louisiana(7)",22081,***,* ,*, *,3 or fewer,*,*,*,*
"Red Willow County, Nebraska(6,10)",31145,***,* ,*, *,3 or fewer,*,*,*,*
"Reeves County, Texas(6,10)",48389,***,* ,*, *,3 or fewer,*,*,*,*
"Refugio County, Texas(6,10)",48391,***,* ,*, *,3 or fewer,*,*,*,*
"Renville County, North Dakota(6,10)",38075,***,* ,*, *,3 or fewer,*,*,*,*
"Reynolds County, Missouri(6,10)",29179,***,* ,*, *,3 or fewer,*,*,*,*
"Rhea County, Tennessee(6,10)",47143,***,* ,*, *,3 or fewer,*,*,*,*
"Rich County, Utah(7)",49033,***,* ,*, *,3 or fewer,*,*,*,*
"Richardson County, Nebraska(6,10)",31147,***,* ,*, *,3 or fewer,*,*,*,*
"Richland County, Illinois(6,10)",17159,***,* ,*, *,3 or fewer,*,*,*,*
"Richland County, Montana(6,10)",30083,***,* ,*, *,3 or fewer,*,*,*,*
"Richland County, North Dakota(6,10)",38077,***,* ,*, *,3 or fewer,*,*,*,*
"Richland County, Wisconsin(6,10)",55103,***,* ,*, *,3 or fewer,*,*,*,*
"Richland Parish, Louisiana(7)",22083,***,* ,*, *,3 or fewer,*,*,*,*
"Richmond County, North Carolina(6,10)",37153,***,* ,*, *,3 or fewer,*,*,*,*
"Richmond County, Virginia(6,10)",51159,***,* ,*, *,3 or fewer,*,*,*,*
"Ringgold County, Iowa(7)",19159,***,* ,*, *,3 or fewer,*,*,*,*
"Rio Blanco County, Colorado(6,10)",08103,***,* ,*, *,3 or fewer,*,*,*,*
"Rio Grande County, Colorado(6,10)",08105,***,* ,*, *,3 or fewer,*,*,*,*
"Ripley County, Indiana(6,10)",18137,***,* ,*, *,3 or fewer,*,*,*,*
"Ripley County, Missouri(6,10)",29181,***,* ,*, *,3 or fewer,*,*,*,*
"Ritchie County, West Virginia(6,10)",54085,***,* ,*, *,3 or fewer,*,*,*,*
"Roane County, West Virginia(6,10)",54087,***,* ,*, *,3 or fewer,*,*,*,*
"Roberts County, South Dakota(6,10)",46109,***,* ,*, *,3 or fewer,*,*,*,*
"Roberts County, Texas(6,10)",48393,***,* ,*, *,3 or fewer,*,*,*,*
"Robertson County, Kentucky(7)",21201,***,* ,*, *,3 or fewer,*,*,*,*
"Robertson County, Tennessee(6,10)",47147,***,* ,*, *,3 or fewer,*,*,*,*
"Robertson County, Texas(6,10)",48395,***,* ,*, *,3 or fewer,*,*,*,*
"Rock County, Nebraska(6,10)",31149,***,* ,*, *,3 or fewer,*,*,*,*
"Rockbridge County, Virginia(6,10)",51163,***,* ,*, *,3 or fewer,*,*,*,*
"Rockcastle County, Kentucky(7)",21203,***,* ,*, *,3 or fewer,*,*,*,*
"Roger Mills County, Oklahoma(6,10)",40129,***,* ,*, *,3 or fewer,*,*,*,*
"Rolette County, North Dakota(6,10)",38079,***,* ,*, *,3 or fewer,*,*,*,*
"Roosevelt County, Montana(6,10)",30085,***,* ,*, *,3 or fewer,*,*,*,*
"Roosevelt County, New Mexico(7)",35041,***,* ,*, *,3 or fewer,*,*,*,*
"Roscommon County, Michigan(6,10)",26143,***,* ,*, *,3 or fewer,*,*,*,*
"Rosebud County, Montana(6,10)",30087,***,* ,*, *,3 or fewer,*,*,*,*
"Routt County, Colorado(6,10)",08107,***,* ,*, *,3 or fewer,*,*,*,*
"Rowan County, Kentucky(7)",21205,***,* ,*, *,3 or fewer,*,*,*,*
"Runnels County, Texas(6,10)",48399,***,* ,*, *,3 or fewer,*,*,*,*
"Rush County, Indiana(6,10)",18139,***,* ,*, *,3 or fewer,*,*,*,*
"Rusk County, Texas(6,10)",48401,***,* ,*, *,3 or fewer,*,*,*,*
"Rusk County, Wisconsin(6,10)",55107,***,* ,*, *,3 or fewer,*,*,*,*
"Russell County, Kentucky(7)",21207,***,* ,*, *,3 or fewer,*,*,*,*
"Russell County, Virginia(6,10)",51167,***,* ,*, *,3 or fewer,*,*,*,*
"Sabine County, Texas(6,10)",48403,***,* ,*, *,3 or fewer,*,*,*,*
"Sabine Parish, Louisiana(7)",22085,***,* ,*, *,3 or fewer,*,*,*,*
"Sac County, Iowa(7)",19161,***,* ,*, *,3 or fewer,*,*,*,*
"Sagadahoc County, Maine(6,10)",23023,***,* ,*, *,3 or fewer,*,*,*,*
"Saguache County, Colorado(6,10)",08109,***,* ,*, *,3 or fewer,*,*,*,*
"Salem City, Virginia(6,10)",51775,***,* ,*, *,3 or fewer,*,*,*,*
"Saline County, Illinois(6,10)",17165,***,* ,*, *,3 or fewer,*,*,*,*
"Saline County, Missouri(6,10)",29195,***,* ,*, *,3 or fewer,*,*,*,*
"Saline County, Nebraska(6,10)",31151,***,* ,*, *,3 or fewer,*,*,*,*
"Saluda County, South Carolina(6,10)",45081,***,* ,*, *,3 or fewer,*,*,*,*
"San Augustine County, Texas(6,10)",48405,***,* ,*, *,3 or fewer,*,*,*,*
"San Jacinto County, Texas(6,10)",48407,***,* ,*, *,3 or fewer,*,*,*,*
"San Juan County, Colorado(6,10)",08111,***,* ,*, *,3 or fewer,*,*,*,*
"San Juan County, Utah(7)",49037,***,* ,*, *,3 or fewer,*,*,*,*
"San Juan County, Washington(7)",53055,***,* ,*, *,3 or fewer,*,*,*,*
"San Miguel County, Colorado(6,10)",08113,***,* ,*, *,3 or fewer,*,*,*,*
"San Miguel County, New Mexico(7)",35047,***,* ,*, *,3 or fewer,*,*,*,*
"San Saba County, Texas(6,10)",48411,***,* ,*, *,3 or fewer,*,*,*,*
"Sanborn County, South Dakota(6,10)",46111,***,* ,*, *,3 or fewer,*,*,*,*
"Sanders County, Montana(6,10)",30089,***,* ,*, *,3 or fewer,*,*,*,*
"Sanilac County, Michigan(6,10)",26151,***,* ,*, *,3 or fewer,*,*,*,*
"Sanpete County, Utah(7)",49039,***,* ,*, *,3 or fewer,*,*,*,*
"Santa Cruz County, Arizona(6,10)",04023,***,* ,*, *,3 or fewer,*,*,*,*
"Sargent County, North Dakota(6,10)",38081,***,* ,*, *,3 or fewer,*,*,*,*
"Saunders County, Nebraska(6,10)",31155,***,* ,*, *,3 or fewer,*,*,*,*
"Sawyer County, Wisconsin(6,10)",55113,***,* ,*, *,3 or fewer,*,*,*,*
"Schleicher County, Texas(6,10)",48413,***,* ,*, *,3 or fewer,*,*,*,*
"Schley County, Georgia(7)",13249,***,* ,*, *,3 or fewer,*,*,*,*
"Schoharie County, New York(6,10)",36095,***,* ,*, *,3 or fewer,*,*,*,*
"Schoolcraft County, Michigan(6,10)",26153,***,* ,*, *,3 or fewer,*,*,*,*
"Schuyler County, Illinois(6,10)",17169,***,* ,*, *,3 or fewer,*,*,*,*
"Schuyler County, Missouri(6,10)",29197,***,* ,*, *,3 or fewer,*,*,*,*
"Schuyler County, New York(6,10)",36097,***,* ,*, *,3 or fewer,*,*,*,*
"Scotland County, Missouri(6,10)",29199,***,* ,*, *,3 or fewer,*,*,*,*
"Scotland County, North Carolina(6,10)",37165,***,* ,*, *,3 or fewer,*,*,*,*
"Scott County, Arkansas(6,10)",05127,***,* ,*, *,3 or fewer,*,*,*,*
"Scott County, Illinois(6,10)",17171,***,* ,*, *,3 or fewer,*,*,*,*
"Scott County, Indiana(6,10)",18143,***,* ,*, *,3 or fewer,*,*,*,*
"Scott County, Mississippi(6,10)",28123,***,* ,*, *,3 or fewer,*,*,*,*
"Scott County, Tennessee(6,10)",47151,***,* ,*, *,3 or fewer,*,*,*,*
"Scott County, Virginia(6,10)",51169,***,* ,*, *,3 or fewer,*,*,*,*
"Scotts Bluff County, Nebraska(6,10)",31157,***,* ,*, *,3 or fewer,*,*,*,*
"Screven County, Georgia(7)",13251,***,* ,*, *,3 or fewer,*,*,*,*
"Scurry County, Texas(6,10)",48415,***,* ,*, *,3 or fewer,*,*,*,*
"Searcy County, Arkansas(6,10)",05129,***,* ,*, *,3 or fewer,*,*,*,*
"Sedgwick County, Colorado(6,10)",08115,***,* ,*, *,3 or fewer,*,*,*,*
"Seminole County, Georgia(7)",13253,***,* ,*, *,3 or fewer,*,*,*,*
"Seminole County, Oklahoma(6,10)",40133,***,* ,*, *,3 or fewer,*,*,*,*
"Seneca County, New York(6,10)",36099,***,* ,*, *,3 or fewer,*,*,*,*
"Sequatchie County, Tennessee(6,10)",47153,***,* ,*, *,3 or fewer,*,*,*,*
"Sequoyah County, Oklahoma(6,10)",40135,***,* ,*, *,3 or fewer,*,*,*,*
"Sevier County, Arkansas(6,10)",05133,***,* ,*, *,3 or fewer,*,*,*,*
"Sevier County, Utah(7)",49041,***,* ,*, *,3 or fewer,*,*,*,*
"Seward County, Nebraska(6,10)",31159,***,* ,*, *,3 or fewer,*,*,*,*
"Shackelford County, Texas(6,10)",48417,***,* ,*, *,3 or fewer,*,*,*,*
"Shannon County, Missouri(6,10)",29203,***,* ,*, *,3 or fewer,*,*,*,*
"Shannon County, South Dakota(6,10)",46113,***,* ,*, *,3 or fewer,*,*,*,*
"Sharkey County, Mississippi(6,10)",28125,***,* ,*, *,3 or fewer,*,*,*,*
"Sharp County, Arkansas(6,10)",05135,***,* ,*, *,3 or fewer,*,*,*,*
"Shelby County, Illinois(6,10)",17173,***,* ,*, *,3 or fewer,*,*,*,*
"Shelby County, Indiana(6,10)",18145,***,* ,*, *,3 or fewer,*,*,*,*
"Shelby County, Iowa(7)",19165,***,* ,*, *,3 or fewer,*,*,*,*
"Shelby County, Kentucky(7,8)",21211,***,* ,*, *,3 or fewer,*,*,*,*
"Shelby County, Missouri(6,10)",29205,***,* ,*, *,3 or fewer,*,*,*,*
"Shelby County, Texas(6,10)",48419,***,* ,*, *,3 or fewer,*,*,*,*
"Sheridan County, Montana(6,10)",30091,***,* ,*, *,3 or fewer,*,*,*,*
"Sheridan County, Nebraska(6,10)",31161,***,* ,*, *,3 or fewer,*,*,*,*
"Sheridan County, North Dakota(6,10)",38083,***,* ,*, *,3 or fewer,*,*,*,*
"Sheridan County, Wyoming(6,10)",56033,***,* ,*, *,3 or fewer,*,*,*,*
"Sherman County, Nebraska(6,10)",31163,***,* ,*, *,3 or fewer,*,*,*,*
"Sherman County, Oregon(6,10)",41055,***,* ,*, *,3 or fewer,*,*,*,*
"Sherman County, Texas(6,10)",48421,***,* ,*, *,3 or fewer,*,*,*,*
"Shoshone County, Idaho(6,10)",16079,***,* ,*, *,3 or fewer,*,*,*,*
"Sierra County, California(7)",06091,***,* ,*, *,3 or fewer,*,*,*,*
"Sierra County, New Mexico(7)",35051,***,* ,*, *,3 or fewer,*,*,*,*
"Simpson County, Kentucky(7)",21213,***,* ,*, *,3 or fewer,*,*,*,*
"Simpson County, Mississippi(6,10)",28127,***,* ,*, *,3 or fewer,*,*,*,*
"Sioux County, Iowa(7)",19167,***,* ,*, *,3 or fewer,*,*,*,*
"Sioux County, Nebraska(6,10)",31165,***,* ,*, *,3 or fewer,*,*,*,*
"Sioux County, North Dakota(6,10)",38085,***,* ,*, *,3 or fewer,*,*,*,*
"Siskiyou County, California(7)",06093,***,* ,*, *,3 or fewer,*,*,*,*
"Sitka Borough, Alaska(6,10)",02220,***,* ,*, *,3 or fewer,*,*,*,*
"Skagway Hoonah Angoon Census Area, Alaska(6,10)",02232,***,* ,*, *,3 or fewer,*,*,*,*
"Skamania County, Washington(6,10)",53059,***,* ,*, *,3 or fewer,*,*,*,*
"Slope County, North Dakota(6,10)",38087,***,* ,*, *,3 or fewer,*,*,*,*
"Smith County, Mississippi(6,10)",28129,***,* ,*, *,3 or fewer,*,*,*,*
"Smith County, Tennessee(6,10)",47159,***,* ,*, *,3 or fewer,*,*,*,*
"Smyth County, Virginia(6,10)",51173,***,* ,*, *,3 or fewer,*,*,*,*
"Snyder County, Pennsylvania(6,10)",42109,***,* ,*, *,3 or fewer,*,*,*,*
"Socorro County, New Mexico(7)",35053,***,* ,*, *,3 or fewer,*,*,*,*
"Somerset County, Maryland(6,10)",24039,***,* ,*, *,3 or fewer,*,*,*,*
"Somervell County, Texas(6,10)",48425,***,* ,*, *,3 or fewer,*,*,*,*
"Southampton County, Virginia(6,10)",51175,***,* ,*, *,3 or fewer,*,*,*,*
"Southeast Fairbanks Census Area, Alaska(6,10)",02240,***,* ,*, *,3 or fewer,*,*,*,*
"Spencer County, Indiana(6,10)",18147,***,* ,*, *,3 or fewer,*,*,*,*
"Spencer County, Kentucky(7)",21215,***,* ,*, *,3 or fewer,*,*,*,*
"Spink County, South Dakota(6,10)",46115,***,* ,*, *,3 or fewer,*,*,*,*
"St. Bernard Parish, Louisiana(7)",22087,***,* ,*, *,3 or fewer,*,*,*,*
"St. Charles Parish, Louisiana(7)",22089,***,* ,*, *,3 or fewer,*,*,*,*
"St. Clair County, Missouri(6,10)",29185,***,* ,*, *,3 or fewer,*,*,*,*
"St. Croix County, Wisconsin(6,10)",55109,***,* ,*, *,3 or fewer,*,*,*,*
"St. Francis County, Arkansas(6,10)",05123,***,* ,*, *,3 or fewer,*,*,*,*
"St. Helena Parish, Louisiana(7)",22091,***,* ,*, *,3 or fewer,*,*,*,*
"St. James Parish, Louisiana(7)",22093,***,* ,*, *,3 or fewer,*,*,*,*
"St. John the Baptist Parish, Louisiana(7)",22095,***,* ,*, *,3 or fewer,*,*,*,*
"Stanley County, South Dakota(6,10)",46117,***,* ,*, *,3 or fewer,*,*,*,*
"Stanton County, Nebraska(6,10)",31167,***,* ,*, *,3 or fewer,*,*,*,*
"Stark County, Illinois(6,10)",17175,***,* ,*, *,3 or fewer,*,*,*,*
"Stark County, North Dakota(6,10)",38089,***,* ,*, *,3 or fewer,*,*,*,*
"Starke County, Indiana(6,10)",18149,***,* ,*, *,3 or fewer,*,*,*,*
"Staunton City, Virginia(6,10)",51790,***,* ,*, *,3 or fewer,*,*,*,*
"Ste. Genevieve County, Missouri(6,10)",29186,***,* ,*, *,3 or fewer,*,*,*,*
"Steele County, North Dakota(6,10)",38091,***,* ,*, *,3 or fewer,*,*,*,*
"Stephens County, Georgia(7)",13257,***,* ,*, *,3 or fewer,*,*,*,*
"Stephens County, Oklahoma(6,10)",40137,***,* ,*, *,3 or fewer,*,*,*,*
"Stephens County, Texas(6,10)",48429,***,* ,*, *,3 or fewer,*,*,*,*
"Sterling County, Texas(6,10)",48431,***,* ,*, *,3 or fewer,*,*,*,*
"Steuben County, Indiana(6,10)",18151,***,* ,*, *,3 or fewer,*,*,*,*
"Stewart County, Georgia(7)",13259,***,* ,*, *,3 or fewer,*,*,*,*
"Stewart County, Tennessee(6,10)",47161,***,* ,*, *,3 or fewer,*,*,*,*
"Stillwater County, Montana(6,10)",30095,***,* ,*, *,3 or fewer,*,*,*,*
"Stoddard County, Missouri(6,10)",29207,***,* ,*, *,3 or fewer,*,*,*,*
"Stone County, Arkansas(6,10)",05137,***,* ,*, *,3 or fewer,*,*,*,*
"Stone County, Mississippi(6,10)",28131,***,* ,*, *,3 or fewer,*,*,*,*
"Stone County, Missouri(6,10)",29209,***,* ,*, *,3 or fewer,*,*,*,*
"Stonewall County, Texas(6,10)",48433,***,* ,*, *,3 or fewer,*,*,*,*
"Stutsman County, North Dakota(6,10)",38093,***,* ,*, *,3 or fewer,*,*,*,*
"Sublette County, Wyoming(6,10)",56035,***,* ,*, *,3 or fewer,*,*,*,*
"Sullivan County, Indiana(6,10)",18153,***,* ,*, *,3 or fewer,*,*,*,*
"Sullivan County, Missouri(6,10)",29211,***,* ,*, *,3 or fewer,*,*,*,*
"Sullivan County, Pennsylvania(6,10)",42113,***,* ,*, *,3 or fewer,*,*,*,*
"Sully County, South Dakota(6,10)",46119,***,* ,*, *,3 or fewer,*,*,*,*
"Summers County, West Virginia(6,10)",54089,***,* ,*, *,3 or fewer,*,*,*,*
"Summit County, Colorado(6,10)",08117,***,* ,*, *,3 or fewer,*,*,*,*
"Summit County, Utah(7)",49043,***,* ,*, *,3 or fewer,*,*,*,*
"Sumter County, Alabama(6,10)",01119,***,* ,*, *,3 or fewer,*,*,*,*
"Sumter County, Georgia(7)",13261,***,* ,*, *,3 or fewer,*,*,*,*
"Sunflower County, Mississippi(6,10)",28133,***,* ,*, *,3 or fewer,*,*,*,*
"Surry County, Virginia(6,10)",51181,***,* ,*, *,3 or fewer,*,*,*,*
"Sussex County, Virginia(6,10)",51183,***,* ,*, *,3 or fewer,*,*,*,*
"Sutton County, Texas(6,10)",48435,***,* ,*, *,3 or fewer,*,*,*,*
"Suwannee County, Florida(6,10)",12121,***,* ,*, *,3 or fewer,*,*,*,*
"Swain County, North Carolina(6,10)",37173,***,* ,*, *,3 or fewer,*,*,*,*
"Sweet Grass County, Montana(6,10)",30097,***,* ,*, *,3 or fewer,*,*,*,*
"Sweetwater County, Wyoming(6,10)",56037,***,* ,*, *,3 or fewer,*,*,*,*
"Swisher County, Texas(6,10)",48437,***,* ,*, *,3 or fewer,*,*,*,*
"Switzerland County, Indiana(6,10)",18155,***,* ,*, *,3 or fewer,*,*,*,*
"Talbot County, Georgia(7)",13263,***,* ,*, *,3 or fewer,*,*,*,*
"Taliaferro County, Georgia(7)",13265,***,* ,*, *,3 or fewer,*,*,*,*
"Tallahatchie County, Mississippi(6,10)",28135,***,* ,*, *,3 or fewer,*,*,*,*
"Tama County, Iowa(7)",19171,***,* ,*, *,3 or fewer,*,*,*,*
"Tate County, Mississippi(6,10)",28137,***,* ,*, *,3 or fewer,*,*,*,*
"Tattnall County, Georgia(7)",13267,***,* ,*, *,3 or fewer,*,*,*,*
"Taylor County, Florida(6,10)",12123,***,* ,*, *,3 or fewer,*,*,*,*
"Taylor County, Georgia(7)",13269,***,* ,*, *,3 or fewer,*,*,*,*
"Taylor County, Iowa(7)",19173,***,* ,*, *,3 or fewer,*,*,*,*
"Taylor County, Kentucky(7)",21217,***,* ,*, *,3 or fewer,*,*,*,*
"Taylor County, West Virginia(6,10)",54091,***,* ,*, *,3 or fewer,*,*,*,*
"Taylor County, Wisconsin(6,10)",55119,***,* ,*, *,3 or fewer,*,*,*,*
"Telfair County, Georgia(7)",13271,***,* ,*, *,3 or fewer,*,*,*,*
"Teller County, Colorado(6,10)",08119,***,* ,*, *,3 or fewer,*,*,*,*
"Tensas Parish, Louisiana(7)",22107,***,* ,*, *,3 or fewer,*,*,*,*
"Terrell County, Georgia(7)",13273,***,* ,*, *,3 or fewer,*,*,*,*
"Terrell County, Texas(6,10)",48443,***,* ,*, *,3 or fewer,*,*,*,*
"Terry County, Texas(6,10)",48445,***,* ,*, *,3 or fewer,*,*,*,*
"Teton County, Idaho(6,10)",16081,***,* ,*, *,3 or fewer,*,*,*,*
"Teton County, Montana(6,10)",30099,***,* ,*, *,3 or fewer,*,*,*,*
"Teton County, Wyoming(6,10)",56039,***,* ,*, *,3 or fewer,*,*,*,*
"Texas County, Missouri(6,10)",29215,***,* ,*, *,3 or fewer,*,*,*,*
"Texas County, Oklahoma(6,10)",40139,***,* ,*, *,3 or fewer,*,*,*,*
"Thayer County, Nebraska(6,10)",31169,***,* ,*, *,3 or fewer,*,*,*,*
"Thomas County, Nebraska(6,10)",31171,***,* ,*, *,3 or fewer,*,*,*,*
"Throckmorton County, Texas(6,10)",48447,***,* ,*, *,3 or fewer,*,*,*,*
"Thurston County, Nebraska(6,10)",31173,***,* ,*, *,3 or fewer,*,*,*,*
"Tillamook County, Oregon(6,10)",41057,***,* ,*, *,3 or fewer,*,*,*,*
"Tillman County, Oklahoma(6,10)",40141,***,* ,*, *,3 or fewer,*,*,*,*
"Tippah County, Mississippi(6,10)",28139,***,* ,*, *,3 or fewer,*,*,*,*
"Tipton County, Indiana(6,10)",18159,***,* ,*, *,3 or fewer,*,*,*,*
"Tishomingo County, Mississippi(6,10)",28141,***,* ,*, *,3 or fewer,*,*,*,*
"Titus County, Texas(6,10)",48449,***,* ,*, *,3 or fewer,*,*,*,*
"Todd County, Kentucky(7)",21219,***,* ,*, *,3 or fewer,*,*,*,*
"Todd County, South Dakota(6,10)",46121,***,* ,*, *,3 or fewer,*,*,*,*
"Tooele County, Utah(7)",49045,***,* ,*, *,3 or fewer,*,*,*,*
"Toole County, Montana(6,10)",30101,***,* ,*, *,3 or fewer,*,*,*,*
"Toombs County, Georgia(7)",13279,***,* ,*, *,3 or fewer,*,*,*,*
"Torrance County, New Mexico(7)",35057,***,* ,*, *,3 or fewer,*,*,*,*
"Towner County, North Dakota(6,10)",38095,***,* ,*, *,3 or fewer,*,*,*,*
"Towns County, Georgia(7)",13281,***,* ,*, *,3 or fewer,*,*,*,*
"Traill County, North Dakota(6,10)",38097,***,* ,*, *,3 or fewer,*,*,*,*
"Transylvania County, North Carolina(6,10)",37175,***,* ,*, *,3 or fewer,*,*,*,*
"Treasure County, Montana(6,10)",30103,***,* ,*, *,3 or fewer,*,*,*,*
"Trempealeau County, Wisconsin(6,10)",55121,***,* ,*, *,3 or fewer,*,*,*,*
"Treutlen County, Georgia(7)",13283,***,* ,*, *,3 or fewer,*,*,*,*
"Trigg County, Kentucky(7)",21221,***,* ,*, *,3 or fewer,*,*,*,*
"Trimble County, Kentucky(7)",21223,***,* ,*, *,3 or fewer,*,*,*,*
"Trinity County, California(7)",06105,***,* ,*, *,3 or fewer,*,*,*,*
"Trinity County, Texas(6,10)",48455,***,* ,*, *,3 or fewer,*,*,*,*
"Tripp County, South Dakota(6,10)",46123,***,* ,*, *,3 or fewer,*,*,*,*
"Trousdale County, Tennessee(6,10)",47169,***,* ,*, *,3 or fewer,*,*,*,*
"Tucker County, West Virginia(6,10)",54093,***,* ,*, *,3 or fewer,*,*,*,*
"Tunica County, Mississippi(6,10)",28143,***,* ,*, *,3 or fewer,*,*,*,*
"Turner County, Georgia(7)",13287,***,* ,*, *,3 or fewer,*,*,*,*
"Turner County, South Dakota(6,10)",46125,***,* ,*, *,3 or fewer,*,*,*,*
"Twiggs County, Georgia(7)",13289,***,* ,*, *,3 or fewer,*,*,*,*
"Tyler County, Texas(6,10)",48457,***,* ,*, *,3 or fewer,*,*,*,*
"Tyler County, West Virginia(6,10)",54095,***,* ,*, *,3 or fewer,*,*,*,*
"Tyrrell County, North Carolina(6,10)",37177,***,* ,*, *,3 or fewer,*,*,*,*
"Uinta County, Wyoming(6,10)",56041,***,* ,*, *,3 or fewer,*,*,*,*
"Uintah County, Utah(7)",49047,***,* ,*, *,3 or fewer,*,*,*,*
"Unicoi County, Tennessee(6,10)",47171,***,* ,*, *,3 or fewer,*,*,*,*
"Union County, Florida(6,10)",12125,***,* ,*, *,3 or fewer,*,*,*,*
"Union County, Illinois(6,10)",17181,***,* ,*, *,3 or fewer,*,*,*,*
"Union County, Indiana(6,10)",18161,***,* ,*, *,3 or fewer,*,*,*,*
"Union County, Iowa(7)",19175,***,* ,*, *,3 or fewer,*,*,*,*
"Union County, Kentucky(7)",21225,***,* ,*, *,3 or fewer,*,*,*,*
"Union County, Mississippi(6,10)",28145,***,* ,*, *,3 or fewer,*,*,*,*
